"","region_idx","Lamp5","Pax6","Vip","Sncg","Lamp5 Lhx6","L5 ET","L5/6 NP","L6 CT","L6b","Astro","VLMC","Endo","Micro/PVM","Oligo","OPC","L2/3 IT","L6 IT Car3","L4 IT","L6 IT","L5 IT","Chandelier","Pvalb","Sst","Sst Chodl"
"24",28,-1.1240416937657,-0.474371318435734,-0.591675204897071,-1.01086781517096,-0.545577406013565,0.346981856521776,-0.541394651228455,0.11631498743576,-1.05281853174218,-0.915058011609428,-0.541058811881429,1.26446830376617,-1.11797186129998,-0.828387259899436,0.0303602527508626,-1.21003059080852,-0.705142613155959,-0.319799828255955,-1.09826387657939,5.32521524640906,-0.8725962344837,1.70612084474311,-0.982462009583932,1.72409885674643
"25",29,-0.64747213576885,0.0591161251075285,1.47314543115406,1.25220831684964,0.872699388406399,-0.47610101466528,-0.97985862544275,-0.653266446475496,0.439326045680029,-0.593864624360152,1.25686315666209,-0.25426026653539,-0.437900811340685,-0.803910546864792,0.072795299260089,0.316433914022728,0.0196746492035994,-0.204678876609452,0.0726492655904455,-0.347475401312842,-0.488477077064692,1.30237111495839,-0.316489930085145,0.413408346367691
"26",30,0.232767069516508,-1.11226979966373,2.10063983151567,0.839967168341829,0.550985291773057,-0.880955253342964,-0.0481875844372803,-0.947549943149786,0.247654719678192,-0.237540694433992,0.0280867156331593,2.21269098698103,-1.11733876361922,-0.828387259899436,-0.937918471260691,2.76697602525216,-0.705142613155959,-0.832044623426821,-1.09826387657939,-0.173097235930839,0.918004617506359,0.0173148569407118,-0.926069561051595,-0.822521177506954
"27",31,1.0064328901872,0.0372724260411539,1.12756685521213,-0.844648868850436,-0.461282400643078,-0.553332210951932,-0.0140817515454786,-0.775424432227469,2.24778648543633,-0.596536943442849,-0.601685705610559,2.19808290984679,-0.559390972127724,-0.761003743859934,-0.224827230670318,0.294795422117546,-0.195181912954868,-0.241054217986827,0.198746999610031,0.194797041798398,-0.8725962344837,0.333641144422077,-0.447409726029508,-0.0130762258111856
"28",32,0.954678498919595,0.0676352112153279,0.251472150816514,0.28104954731175,-0.216977479271436,0.340526366402424,-0.686700138173825,-0.21137316992997,-0.23722899731662,-0.771322447178547,0.156436633819436,2.45237698136997,-0.521720260011892,-0.537236204794494,-0.230881847042544,-0.613829339011227,-0.365231573774317,-0.175221565979068,0.204551944558103,0.904182543062512,-0.325731563861215,1.52367687562488,0.0513351376179417,-0.442940208306728
"29",33,0.356095161586365,-0.164275528568549,0.458192803403493,-0.101527876716493,-0.435267532580724,-0.208715237746791,1.15649761601033,-0.614489028318158,2.32226148208212,-0.781145323363678,0.55773504052848,-0.0624286926239823,-0.452448485744039,-0.671006761052499,-0.618702635210284,-0.299516967473198,-0.432000986870564,-0.490824781297264,0.00627858003063762,0.932646201475478,0.0220870503144424,0.645648974132505,0.690086043035672,0.7764823238961
"30",34,-0.131620212100867,-0.103511238598942,-0.00181622942812731,-0.141613856448864,-0.99606080456967,0.126507330646637,0.100849181418032,-0.879436114724161,3.03873788978219,-0.915058011609428,-0.821323157057852,-0.156782846272417,-0.282953679172267,-0.828387259899436,0.412633155219982,-0.875207490974186,-0.263287737804841,-0.832044623426821,0.0652601240925638,1.14120136741092,-0.176094554606411,2.27184254939687,0.894976788517491,4.02095143066707
"31",35,-0.799134970276052,1.66495306363106,0.00813259077463529,0.155906657103469,0.528980399658741,-0.219009517810634,-0.963542697733189,-0.484103810532699,-0.114854731408304,-0.163536422615964,-0.621909722232213,-0.870878656147179,0.00761019916956372,0.246708531964382,2.13504373472192,0.271294757070216,-0.301156072105819,-0.4492325364156,-0.911317013304726,-0.0365544903815657,-0.0831591520553778,-0.276129515520552,0.570321226573776,0.553398118554626
"32",36,-1.1240416937657,-0.218230756949444,0.167699437559367,0.937127593689292,1.67584528257132,-0.747367364818403,-0.570114173931314,0.325354113988296,0.0354935563586841,-0.300953862321573,0.425324008624896,-1.00699802703251,-0.0397787371362409,0.198883144798362,0.0408317589298062,1.68109978019527,-0.386117778522567,-0.605485979846823,-0.594713781118846,-0.149734540638232,-0.449526052900362,-0.58059251565824,1.13957802673183,0.843171657353147
"33",37,-0.146070675153358,-0.290022487485387,-0.59091981210473,1.98035805537496,-0.496953601820445,-0.880955253342964,0.318890301825733,-0.884277128351617,0.925927298647875,-0.0274356822114675,0.99426843353772,-0.915251700908454,-0.477341616125744,-0.705156926376841,-0.808058836868081,1.9606745379609,-0.705142613155959,-0.599520210426421,-0.868213270556913,0.464590879556953,-0.33760187654209,0.301663081555545,2.54518526576703,-0.11785872023379
"34",38,0.312392801722852,0.658743586960854,-0.584256758166225,0.964595940127521,-0.382193921003089,-0.787835045711566,0.0696942238174336,-0.737322899331009,0.819183532195175,-0.221708961971795,-0.21176727189358,-0.239306661472754,0.146337450298131,0.129212288230433,-0.13520427943946,1.21295550188024,-0.443742933538462,-0.611808034462131,-0.596293021065338,0.568593710151716,-0.727915147446158,0.628929001155651,1.26829267500094,0.301589855073399
"35",39,-0.620839957111632,1.48960691395001,0.114734482175625,-0.0240963113770791,-0.395222163949195,0.132700993672082,-0.653705647429993,0.0230354735346109,-0.529786550011116,-0.3020174023561,0.232348249113452,-0.387827338202561,-0.23906572256987,-0.178852404900805,1.5740621420908,0.673032519391382,-0.705142613155959,-0.29096897983745,-0.75639778547166,-0.106383582395088,0.144951377272736,-0.615394516555703,-0.53711356447228,0.449632121193111
"36",41,-0.985952902053712,0.0526594011168781,-0.293126488853453,1.47534351090395,-0.311885975967791,-0.199460880790969,0.831622507708104,0.168189709921035,0.410968613613966,-0.640097288187765,-0.688541152868634,-0.416402068208994,-0.460954797941356,-0.49069261820149,-0.484633569412082,1.18373192608109,0.176811207138757,-0.701737151497034,-0.469113230642947,0.652751277170724,-0.618602637933338,1.16190855970598,0.0142681121807184,0.382648762484673
"37",42,-0.244584113790806,0.797674870508075,1.95854055538674,-0.16651690857899,0.382464465356229,-0.270568625203193,-1.11320980795517,0.15005150194667,-0.215122617938201,-0.53494449623064,0.66693622730052,-0.923440142742552,0.062481655811368,-0.77665042279028,0.75924424069938,-0.507215604875738,0.0719766854098429,-0.464800089332841,0.0863414186484774,0.596001608517978,-0.8725962344837,0.694610248930556,-0.818498198586073,0.558483379428328
"38",43,0.06962218166143,-0.345470884786172,-0.86358172212683,0.396130139689901,1.04593412613039,-0.468348917833724,1.14802874469325,-0.87896879863645,1.52119942877867,-0.915058011609428,0.783624527730553,-1.1077580413474,-0.739140031552456,0.0306853727549253,-0.374181044808257,-0.68823611031073,-0.303370239107637,-0.832044623426821,1.82381880799607,1.67195342385283,0.513242531272061,-1.08715030803142,1.75814196461685,1.01054593813087
"39",44,-1.04179719264929,0.494770357348911,-0.393110547333773,0.733530367735587,0.799156124309313,-0.606923930302158,-0.177492355775266,-0.733231265406589,3.07549501872077,-0.197745987795074,-0.219310594892396,-1.10925489184629,0.0935359505873814,0.330810674868602,0.180062916155276,-0.459786729540761,-0.0641542234323423,-0.832044623426821,0.378355142655057,1.26471972380733,0.772851676133019,-0.964659264058276,0.11560746772377,2.41616080826985
"40",45,-0.530936001246196,3.14169213534925,-0.620916202322374,-0.0285538825096752,-0.247004881798369,-0.570096086870341,-0.96788442432021,0.289313569985709,0.382280746891836,0.411881728330552,-0.0446803057218649,-0.693024024704415,-0.886121187258615,-0.127239144732305,1.07156051901907,0.538597851351801,-0.644476056688976,-0.46646428418539,-0.238869087701685,-0.133402104328634,-0.294568192567003,0.00383737404636834,0.203099889173621,0.664319081628442
"41",46,1.9200014808738,-1.11226979966373,0.611671399158416,0.0216622293986259,-0.264023888256663,-0.880955253342964,1.76733806733077,-0.947549943149786,1.80668832623745,0.0286406718410894,0.132944922377735,1.41797680615061,-1.11797186129998,-0.828387259899436,-0.937918471260691,1.91550418119797,-0.705142613155959,-0.788856061510558,-1.09826387657939,-0.110669323448028,1.32601540068855,-1.08715030803142,1.71455586385732,-0.716560218899318
"42",47,0.964446493631985,0.567397428993013,0.0219436768701054,0.371278926835365,-0.291375416620011,-0.424963521684105,-0.716689813323588,-0.498643945415188,1.0932767805286,-0.740880049790322,0.0762659515360638,0.140929301949295,-1.10952602101188,-0.828387259899436,-0.500563080674241,0.965962551461456,-0.149167117806079,-0.0929071282300568,0.0257530734345799,-0.152628969797433,-0.620181455844413,0.650926010986911,0.418781429284404,1.06091220751143
"43",49,-0.620932967913255,0.379294666826787,-0.243574528634759,1.29637548427942,0.307995675174433,-0.370407704576464,-0.577072678907012,-0.298090085637433,0.955685885862538,0.475525517963142,0.0765163250842014,-0.726579876915024,-0.294803716399356,0.373453606681484,-0.0936101418603308,1.07925740870167,-0.514688290157754,-0.749291673203974,-1.0300351189018,0.192981167497187,0.863780771227369,-0.598477876772073,1.54217638033524,0.425189792982299
"44",50,-0.439573339716357,0.850300761472272,-0.222284732583304,1.34977970241747,0.581400680852211,-0.811816844011323,-0.107155006179845,-0.947549943149786,0.939541480908971,-0.0261056013151219,-0.568523241152907,-0.65315241874548,0.210422442727336,0.36228558503056,-0.577586015089174,1.18763097304076,-0.666186899394227,-0.656604046845338,-0.631820446623026,0.662433239290464,-0.206110632952072,-0.228691185772808,1.8523880742883,-0.148080168128446
"45",51,0.400839784007957,-0.454961378697218,0.397121272526458,0.091972818420978,-0.423745214723681,0.525034269566751,-1.07326709224384,0.6310306851958,-0.228488675744171,-0.552152233361806,0.659631525886216,1.37713600243296,0.120140759927653,-0.828387259899436,0.0194014694975048,0.510600949696041,0.0785896658112427,-0.461795551389345,0.540208973637215,-0.555036859936248,-0.6462945961833,0.680775903671807,0.218005782243894,0.829699932565325
"46",53,0.776929599861057,0.0672148112476647,0.477871676311855,-0.706178853631894,-0.167240395618348,1.6916033802833,0.597826734025139,0.537114486865096,-0.949635589812136,-0.739227504182128,-0.77163231603345,1.36857919251017,-0.168477810938372,-0.449549539703577,-0.277194664459258,-1.21003059080852,0.65891455983153,-0.511735584911002,2.29625781137717,-0.290659728302253,-0.347663069125107,0.250969856273808,-0.971504137666329,-0.4227211429522
"47",54,1.22953012695536,-0.8295659045558,2.67745076794541,0.0933613124580812,0.24914232066618,-0.880955253342964,-0.711014189816697,-0.305908032902583,-0.827018670292879,-0.57680057938076,2.19144503546057,1.22830813269265,-1.08051002476211,-0.828387259899436,-0.707678322166688,1.63271687652047,-0.627025419032312,-0.832044623426821,-0.460643086962815,0.52327022541368,0.344249752821172,-1.08715030803142,0.374680001819169,0.724406091138606
"48",55,-0.499058881231157,0.768105199232598,-0.538937772844845,-0.569652962637189,-0.99606080456967,2.00744076965722,0.152904823571629,0.494551153778323,0.0357491704801624,-0.635259363146447,-0.102778364318684,-0.686012400001969,-1.04158126888576,-0.828387259899436,-0.0750761900336164,-0.442200639568877,0.0719978973322534,-0.832044623426821,2.81978269991089,0.132775852070604,-0.127620009834413,-0.888326285804039,-0.982462009583932,-0.393017652664993
"49",56,-0.521032032650436,-1.11226979966373,3.63286425929702,-1.01086781517096,-0.585667299959289,1.97007287374177,-1.17844106765093,-0.947549943149786,-1.05281853174218,-0.915058011609428,-0.494181475069631,0.0508616381013091,0.603550662421967,0.64841183676267,2.47767532067685,-0.617002596876814,-0.705142613155959,-0.832044623426821,-0.976523046724443,-1.09051116077116,3.3856737952708,-1.08715030803142,-0.982462009583932,2.49569324099348
"50",57,0.480934854475053,0.219513943827424,2.10764934778021,-0.503032253262372,-0.74471798527494,0.977597003108217,-0.985239371207031,-0.545169029514184,-0.426463760362187,-0.331328333463984,-0.3014997831424,1.1627716676553,0.13693804593663,-0.506940269465961,-0.205862108237264,-0.200126277627004,-0.429148186592033,-0.639495870274736,1.17133654409908,-0.352353760128006,-0.101735468329119,0.186925206942977,-0.57020383703158,0.925668892266524
"51",58,0.532957549643033,-0.431500951657048,1.29102129924512,-0.951461497040751,0.663702502415739,2.63399608113032,-0.146890645258366,1.92775774879229,-0.674782159308971,-0.890088485874048,0.349942816159528,0.63132170595899,0.318379068423929,-0.828387259899436,-0.549953559550996,-0.858182687582584,0.0753593958639815,-0.272165310317976,-0.547972698601186,-0.186129388517165,-0.842181652457512,-0.212561511336323,-0.669512983116834,1.33634593374273
"52",59,-0.566282739909262,-0.164107372901474,1.0091436084007,-1.00377664904823,0.31552800816826,2.57287936829962,-0.218086781020276,1.69457874041566,-0.330661187049517,0.0533705741631832,-1.05489553574991,1.57155687613079,0.94724500477012,-0.762787223763122,-0.1672016040008,-1.11496498690682,-0.150719740376566,-0.600047460720972,0.049543816357561,-0.885083123360995,-0.314374302425814,1.18749487658863,-0.135698297329671,1.01835595614637
"53",60,-1.1240416937657,2.47557335332793,1.15949233779136,-1.01086781517096,0.365995347386681,1.20956275782221,-1.17844106765093,-0.547676857477806,0.112628594039589,-0.915058011609428,1.28046690716834,-0.474592945610314,-0.569862822159995,-0.828387259899436,3.60125634436066,-0.766872341036439,-0.109999168271216,-0.832044623426821,-1.06391019750985,0.416444025616011,-0.747536520426617,-1.08715030803142,-0.560110218209427,3.36423234851448
"54",61,-0.326095597991052,-0.142178999775916,-0.00467954066521163,-1.01086781517096,-0.713255852648629,3.36760735845612,-0.966730336779733,0.426662467577004,-1.05281853174218,0.566516261117252,-1.05072796780419,0.645528805181037,0.128651453868262,-0.597609744080297,0.416802058229024,-1.09598897522407,-0.53088723223493,-0.700122064639502,1.48351999252649,-0.614146746976653,0.322324466130314,0.937922130713983,-0.982462009583932,-0.59388260573093
"55",62,-0.28578523775808,1.60026043977412,0.25331081875403,-1.01086781517096,-0.879965838482355,3.89351571977933,-1.17844106765093,0.432121975952784,-0.145062883144698,-0.915058011609428,-1.05489553574991,1.22659729794171,-0.195691359518438,-0.76263477755757,0.412907193025138,-0.987459695613291,-0.392872117444106,-0.832044623426821,0.948765930263072,-0.177735640265218,0.0416541416032901,-0.421736810870263,-0.597353634982847,-0.607120083242258
"56",63,0.568386297028871,-0.597240963118335,0.219965088982808,-0.690934825381947,-0.149511603459567,1.02523515807211,-0.633216626425,1.68528141885963,-0.112438628828598,-0.0885238808866122,-0.58323063184711,1.02278087065572,-0.247721655257272,-0.81263864344277,-0.810429816140835,-0.922419318965679,0.258188943063453,0.549912071710243,0.820815251840347,-0.406285965642461,-0.643304327940805,-0.185084082847776,-0.868520478829196,-0.166309430847571
"57",64,-0.375383264055591,-0.720621831670248,-0.41117961054916,-1.01086781517096,-0.407412810865275,0.851227914726271,-1.02711258549811,0.543690068194864,-0.381561448097472,-0.594033966570592,0.308767396585307,-0.168647453321429,-0.671775948969121,-0.828387259899436,1.42449529791061,-1.1691200277414,-0.0046318504011446,1.24268487284151,0.11725465451921,-0.836290489096573,-0.8725962344837,1.87896100919488,-0.887741937468369,0.0862278650859947
"58",65,0.997940381744789,-0.484609631986603,0.26019767812489,-1.01086781517096,-0.216160966333455,0.529973848646729,-0.504677218970171,-0.372176287154081,-0.671172150497655,-0.456897721810227,-0.325745049031713,1.32289416454802,-0.264028138558074,-0.677034381369215,0.0390221122484827,-0.406656080866671,-0.113000331028951,1.09089871569184,0.311603226632688,-0.803494167300804,-0.315655153410727,0.216489922872591,-0.646053327385257,-0.253572541716288
"59",66,-0.0715265552849218,0.831821298274306,-1.08329379696206,-0.999234720290913,-0.254446739885637,1.16309628288962,-0.529292074034424,0.909744551620767,-0.946662570546392,-0.914008729139456,-0.755031225579482,0.224580023968107,1.39614334300434,-0.420138886616723,0.569465695246104,-0.722621316799395,-0.0604512334511982,0.628043821879711,-0.192788212328404,-0.544557685030316,0.405598075229973,1.17195827271421,-0.312804267958803,-0.073939723084173
"60",67,-0.327530200228763,0.0172541486139968,0.415578141497093,-0.800014441743754,-0.45002437932512,1.07125109888538,-0.734038165719914,0.0294030327315938,-0.69100544044349,-0.508047782519142,-0.176654704235378,1.06267705669801,0.183534012439607,-0.729209300345624,0.295030139211249,-0.355334811768069,-0.184549285431733,0.306482033830449,-0.175131752814904,-0.250287255227585,-0.408655225119607,1.83469532027133,-0.696210451021684,-0.510153245619576
"61",68,0.390645322912598,-0.729459104437739,0.0809241500340827,-1.01086781517096,0.250043995745115,1.11534913008812,-0.724574489064476,0.451940561802187,-0.617672443775944,-0.652663986009786,1.09480197332307,-0.214425429119154,0.335515570867726,-0.664316064527883,1.12647388611917,-0.80378084175591,-0.0848457684917877,0.549182678704484,0.147620110705601,-0.654028202478701,-0.586275336440558,0.615654274913508,-0.571115077495794,-0.447964998569952
"62",69,-0.0353855352630069,-0.185533643395325,0.634100856497841,-0.832211256636499,-0.0315667773301325,0.686639422880807,-0.534574186473474,0.82876505610641,0.370936557491738,-0.645352573361458,-0.358635663841065,1.90122198132962,-0.984531358116407,-0.825512473215028,-0.10669007886104,-0.813633746236812,-0.32770424775918,0.664712125211574,0.713321778369062,-0.832159078562621,-0.303167952192164,0.50425682374654,-0.601363275030308,-0.453781503794854
"63",70,-0.240179806149116,-0.308752793955264,-0.593969245255161,-1.01086781517096,-0.58340504500042,0.42378973048555,-0.732097380378412,1.57818340411792,-0.412947754986265,-0.431059521307697,0.772040377188047,-1.20935399302689,-0.801800245993087,-0.828387259899436,1.6696904393107,-0.300917958417931,-0.562967070314333,1.11287280996846,-1.09362121870304,-0.37243163164446,-0.138903788370512,-0.962031304259183,-0.635845893718441,0.454608451567318
"64",71,0.36770614523151,-0.896756302819361,1.12251338001982,-0.661115373539045,-0.37551233136033,-0.444888091334201,-0.621880881011165,-0.271674080266845,-0.468569313765827,-0.915058011609428,-0.595546155891053,0.597223581676506,-0.108523144946521,-0.73550280902434,-0.208606289370792,-0.308947588798594,-0.176262591177832,1.49506807866118,-1.02071829370375,-0.726021811727682,-0.353137073959702,1.89779207536856,0.510086760777891,0.274673927630978
